region_id,Type_of_Equipment_Used
3545,"Ballot Marking Device,Scanner"
3546,"Ballot Marking Device,Scanner"
3547,"Ballot Marking Device,Scanner"
3548,"Ballot Marking Device,Scanner"
3549,"Ballot Marking Device,Scanner"
3550,"Ballot Marking Device,Scanner"
3551,"Ballot Marking Device,Scanner"
3552,"Ballot Marking Device,Scanner"
3553,"Ballot Marking Device,Scanner"
3554,"Ballot Marking Device,Scanner"
3555,"Ballot Marking Device,Scanner"
3556,"Ballot Marking Device,Scanner"
3557,"Ballot Marking Device,Scanner"
3558,"Ballot Marking Device,Scanner"
3559,"Ballot Marking Device,Scanner"
3560,"Ballot Marking Device,Scanner"
3561,"Ballot Marking Device,Scanner"
3562,"Ballot Marking Device,Scanner"
3563,"Ballot Marking Device,Scanner"
3564,"Ballot Marking Device,Scanner"
3565,"Ballot Marking Device,Scanner"
3566,"Ballot Marking Device,Scanner"
3567,"Ballot Marking Device,Scanner"
3568,"Ballot Marking Device,Scanner"
3569,"Ballot Marking Device,Scanner"
3570,"Ballot Marking Device,Scanner"
3571,"Ballot Marking Device,Scanner"
3572,"Ballot Marking Device,Scanner"
3573,"Ballot Marking Device,Scanner"
3574,"Ballot Marking Device,Scanner"
3575,"Ballot Marking Device,Scanner"
3576,"Ballot Marking Device,Scanner"
3577,"Ballot Marking Device,Scanner"
3578,"Ballot Marking Device,Scanner"
3579,"Ballot Marking Device,Scanner"
3580,"Ballot Marking Device,Scanner"
3581,"Ballot Marking Device,Scanner"
3582,"Ballot Marking Device,Scanner"
3583,"Ballot Marking Device,Scanner"
3584,"Ballot Marking Device,Scanner"
3585,"Ballot Marking Device,Scanner"
3586,"Ballot Marking Device,Scanner"
3587,"Ballot Marking Device,Scanner"
3588,"Ballot Marking Device,Scanner"
3589,"Ballot Marking Device,Scanner"
3590,"Ballot Marking Device,Scanner"
3591,"Ballot Marking Device,Scanner"
3592,"Ballot Marking Device,Scanner"
3593,"Ballot Marking Device,Scanner"
3594,"Ballot Marking Device,Scanner"
3595,"Ballot Marking Device,Scanner"
3596,"Ballot Marking Device,Scanner"
3597,"Ballot Marking Device,Scanner"
3598,"Ballot Marking Device,Scanner"
3599,"Ballot Marking Device,Scanner"
3600,"Ballot Marking Device,Scanner"
3601,"Ballot Marking Device,Scanner"
3602,"Ballot Marking Device,Scanner"
3603,"Ballot Marking Device,Scanner"
3604,"Ballot Marking Device,Scanner"
3605,"Ballot Marking Device,Scanner"
3606,"Ballot Marking Device,Scanner"
3607,"Ballot Marking Device,Scanner"
3608,"Ballot Marking Device,Scanner"
3609,"Ballot Marking Device,Scanner"
3610,"Ballot Marking Device,Scanner"
3611,"Ballot Marking Device,Scanner"
3612,"Ballot Marking Device,Scanner"
3613,"Ballot Marking Device,Scanner"
3614,"Ballot Marking Device,Scanner"
3615,"Ballot Marking Device,Scanner"
3616,"Ballot Marking Device,Scanner"
3617,"Ballot Marking Device,Scanner"
3618,"Ballot Marking Device,Scanner"
3619,"Ballot Marking Device,Scanner"
3620,"Ballot Marking Device,Scanner"
3621,"Ballot Marking Device,Scanner"
3622,"Ballot Marking Device,Scanner"
3623,"Ballot Marking Device,Scanner"
3624,"Ballot Marking Device,Scanner"
3625,"Ballot Marking Device,Scanner"
3626,"Ballot Marking Device,Scanner"
3627,"Ballot Marking Device,Scanner"
3628,"Ballot Marking Device,Scanner"
3629,"Ballot Marking Device,Scanner"
3630,"Ballot Marking Device,Scanner"
3631,"Ballot Marking Device,Scanner"
3632,"Ballot Marking Device,Scanner"
3633,"Ballot Marking Device,Scanner"
3634,"Ballot Marking Device,Scanner"
3635,"Ballot Marking Device,Scanner"
3636,"Ballot Marking Device,Scanner"
3637,"Ballot Marking Device,Scanner"
3638,"Ballot Marking Device,Scanner"
3639,"Ballot Marking Device,Scanner"
3640,"Ballot Marking Device,Scanner"
3641,"Ballot Marking Device,Scanner"
3642,"Ballot Marking Device,Scanner"
3643,"Ballot Marking Device,Scanner"
3644,"Ballot Marking Device,Scanner"
3645,"Ballot Marking Device,Scanner"
3646,"Ballot Marking Device,Scanner"
3647,"Ballot Marking Device,Scanner"
3648,"Ballot Marking Device,Scanner"
3649,"Ballot Marking Device,Scanner"
3650,"Ballot Marking Device,Scanner"
3651,"Ballot Marking Device,Scanner"
3652,"Ballot Marking Device,Scanner"
3653,"Ballot Marking Device,Scanner"
3654,"Ballot Marking Device,Scanner"
3655,"Ballot Marking Device,Scanner"
3656,"Ballot Marking Device,Scanner"
3657,"Ballot Marking Device,Scanner"
3658,"Ballot Marking Device,Scanner"
3659,"Ballot Marking Device,Scanner"
3660,"Ballot Marking Device,Scanner"
3661,"Ballot Marking Device,Scanner"
3662,"Ballot Marking Device,Scanner"
3663,"Ballot Marking Device,Scanner"
3664,"Ballot Marking Device,Scanner"
3665,"Ballot Marking Device,Scanner"
3666,"Ballot Marking Device,Scanner"
3668,"Ballot Marking Device,Scanner"
3669,"Ballot Marking Device,Scanner"
3670,"Ballot Marking Device,Scanner"
3671,"Ballot Marking Device,Scanner"
3674,"Ballot Marking Device,Scanner"
3675,"Ballot Marking Device,Scanner"
3676,Ballot Marking Device
3677,"Ballot Marking Device,Scanner"
3678,Scanner
3679,"Ballot Marking Device,Scanner"
3680,"Ballot Marking Device,Scanner"
3681,"Ballot Marking Device,Scanner"
3683,"Ballot Marking Device,Scanner"
3684,"Ballot Marking Device,Scanner"
3685,"Ballot Marking Device,Scanner"
3687,"Ballot Marking Device,Scanner"
3688,"Ballot Marking Device,Scanner"
3689,"Ballot Marking Device,Scanner"
3690,Ballot Marking Device
3691,Ballot Marking Device
3692,Scanner
3693,"Ballot Marking Device,Scanner"
3694,"Ballot Marking Device,Scanner"
3695,Ballot Marking Device
3696,"Ballot Marking Device,Scanner"
3697,"Ballot Marking Device,Scanner"
3698,Ballot Marking Device
3699,"Ballot Marking Device,Scanner"
3700,"Ballot Marking Device,Scanner"
3701,"Ballot Marking Device,Scanner"
3702,"Ballot Marking Device,Scanner"
3703,"Ballot Marking Device,Scanner"
3704,"Ballot Marking Device,Scanner"
3705,"Ballot Marking Device,Scanner"
3706,"Ballot Marking Device,Scanner"
3707,"Ballot Marking Device,Scanner"
3708,"Ballot Marking Device,Scanner"
3709,"Ballot Marking Device,Scanner"
3710,Ballot Marking Device
3711,"Ballot Marking Device,Scanner"
3712,"Ballot Marking Device,Scanner"
3713,"Ballot Marking Device,Scanner"
3714,"Ballot Marking Device,Scanner"
3715,Scanner
3716,"Ballot Marking Device,Scanner"
3717,"Ballot Marking Device,Scanner"
3718,"Ballot Marking Device,Scanner"
3719,"Ballot Marking Device,Scanner"
3720,"Ballot Marking Device,Scanner"
3721,"Ballot Marking Device,Scanner"
3722,Ballot Marking Device
3723,Ballot Marking Device
3724,Scanner
3725,"Ballot Marking Device,Scanner"
3726,Ballot Marking Device
3727,"Ballot Marking Device,Scanner"
3728,"Ballot Marking Device,Scanner"
3729,Scanner
3730,"Ballot Marking Device,Scanner"
3731,"Ballot Marking Device,Scanner"
3732,DRE with VVPAT
3733,"Ballot Marking Device,Scanner"
3734,"Ballot Marking Device,Scanner"
3735,"Ballot Marking Device,Scanner"
3736,DRE with VVPAT
3737,"Ballot Marking Device,Scanner"
3738,DRE with VVPAT
3739,"Ballot Marking Device,Scanner"
3740,DRE with VVPAT
3741,Ballot Marking Device
3742,"Ballot Marking Device,Scanner"
3743,"Ballot Marking Device,Scanner"
3744,DRE with VVPAT
3745,DRE with VVPAT
3746,"Ballot Marking Device,Scanner"
3747,"Ballot Marking Device,Scanner"
3748,DRE with VVPAT
3749,"Ballot Marking Device,Scanner"
3750,"Ballot Marking Device,Scanner"
3751,DRE with VVPAT
3752,"Ballot Marking Device,Scanner"
3753,DRE with VVPAT
3754,DRE with VVPAT
3755,DRE with VVPAT
3756,DRE with VVPAT
3757,DRE with VVPAT
3758,DRE with VVPAT
3759,"Ballot Marking Device,Scanner"
3760,"Ballot Marking Device,Scanner"
3761,DRE with VVPAT
3762,DRE with VVPAT
3763,"Ballot Marking Device,Scanner"
3764,"Ballot Marking Device,Scanner"
3765,"Ballot Marking Device,Scanner"
3766,"Ballot Marking Device,Scanner"
3767,DRE with VVPAT
3768,"Ballot Marking Device,Scanner"
3769,"Ballot Marking Device,Scanner"
3770,DRE with VVPAT
3771,"Ballot Marking Device,Scanner"
3772,"Ballot Marking Device,Scanner"
3773,"Ballot Marking Device,Scanner"
3774,DRE with VVPAT
3775,DRE with VVPAT
3776,DRE with VVPAT
3777,"Ballot Marking Device,Scanner"
3778,"Ballot Marking Device,Scanner"
3779,DRE with VVPAT
3780,DRE with VVPAT
3781,"Ballot Marking Device,Scanner"
3782,"Ballot Marking Device,Scanner"
3783,"Ballot Marking Device,Scanner"
3784,"Ballot Marking Device,Scanner"
3785,"Ballot Marking Device,Scanner"
3786,DRE with VVPAT
3787,"Ballot Marking Device,Scanner"
3788,"Ballot Marking Device,Scanner"
3789,DRE with VVPAT
3790,"Ballot Marking Device,Scanner"
3791,DRE with VVPAT
3792,"Ballot Marking Device,Scanner"
3793,DRE with VVPAT
3794,"Ballot Marking Device,Scanner"
3795,"Ballot Marking Device,Scanner"
3796,Scanner
3797,DRE with VVPAT
3798,DRE with VVPAT
3799,"Ballot Marking Device,Scanner"
3800,"Ballot Marking Device,Scanner"
3801,DRE with VVPAT
3802,"Ballot Marking Device,Scanner"
3803,"Ballot Marking Device,Scanner"
3804,DRE with VVPAT
3805,DRE with VVPAT
3806,DRE with VVPAT
3807,DRE with VVPAT
3808,"Ballot Marking Device,Scanner"
3809,"Ballot Marking Device,Scanner"
3810,DRE with VVPAT
3811,"Ballot Marking Device,Scanner"
3812,"Ballot Marking Device,Scanner"
3813,DRE with VVPAT
3814,DRE with VVPAT
3815,DRE with VVPAT
3816,DRE with VVPAT
3817,DRE with VVPAT
3818,DRE with VVPAT
3819,DRE with VVPAT
3820,DRE with VVPAT
3821,DRE with VVPAT
3822,"Ballot Marking Device,Scanner"
3823,"Ballot Marking Device,Scanner"
3824,"Ballot Marking Device,Scanner"
3825,"Ballot Marking Device,Scanner"
3826,"Ballot Marking Device,Scanner"
3827,"Ballot Marking Device,Scanner"
3828,"Ballot Marking Device,Scanner"
3829,"Ballot Marking Device,Scanner"
3830,"Ballot Marking Device,Scanner"
3831,"Ballot Marking Device,Scanner"
3832,"Ballot Marking Device,Scanner"
3833,"Ballot Marking Device,Scanner"
3834,"Ballot Marking Device,Scanner"
3835,"Ballot Marking Device,Scanner"
3836,"Ballot Marking Device,Scanner"
3837,Scanner
3838,"Ballot Marking Device,Scanner"
3839,Ballot Marking Device
3840,"Ballot Marking Device,DRE no VVPAT,Scanner"
3841,"Ballot Marking Device,Scanner"
3842,"Ballot Marking Device,Scanner"
3843,"Ballot Marking Device,Scanner"
3844,"Ballot Marking Device,Scanner"
3845,"Ballot Marking Device,Scanner"
3846,"Ballot Marking Device,Scanner"
3847,"Ballot Marking Device,Scanner"
3848,"Ballot Marking Device,Scanner"
3849,"DRE no VVPAT,Scanner"
3850,"Ballot Marking Device,Scanner"
3851,"Ballot Marking Device,Scanner"
3852,"DRE no VVPAT,Scanner"
3853,"Ballot Marking Device,Scanner"
3854,"Ballot Marking Device,Scanner"
3855,"Ballot Marking Device,Scanner"
3856,"Ballot Marking Device,Scanner"
3857,Ballot Marking Device
3858,"Ballot Marking Device,Scanner"
3859,"Ballot Marking Device,Scanner"
3860,DRE no VVPAT
3861,"Ballot Marking Device,Scanner"
3862,"Ballot Marking Device,Scanner"
3863,"Ballot Marking Device,Scanner"
3864,"Ballot Marking Device,Scanner"
3865,"Ballot Marking Device,Scanner"
3866,"Ballot Marking Device,Scanner"
3867,"Ballot Marking Device,Scanner"
3868,"Ballot Marking Device,DRE no VVPAT,Scanner"
3869,Ballot Marking Device
3870,"Ballot Marking Device,Scanner"
3871,"Ballot Marking Device,Scanner"
3873,"Ballot Marking Device,Scanner"
3874,"Ballot Marking Device,Scanner"
3875,"Ballot Marking Device,Scanner"
3876,"Ballot Marking Device,Scanner"
3877,"Ballot Marking Device,Scanner"
3878,"Ballot Marking Device,Scanner"
3879,"Ballot Marking Device,Scanner"
3881,"Ballot Marking Device,Scanner"
3882,"Ballot Marking Device,Scanner"
3883,"Ballot Marking Device,Scanner"
3884,"Ballot Marking Device,Scanner"
3885,"Ballot Marking Device,Scanner"
3886,"Ballot Marking Device,Scanner"
3887,"Ballot Marking Device,Scanner"
3888,"Ballot Marking Device,Scanner"
3890,Ballot Marking Device
3891,"Ballot Marking Device,Scanner"
3892,"Ballot Marking Device,Scanner"
3893,"Ballot Marking Device,Scanner"
3894,"Ballot Marking Device,Scanner"
3895,"Ballot Marking Device,Scanner"
3896,"Ballot Marking Device,Scanner"
3897,"Ballot Marking Device,Scanner"
3898,"Ballot Marking Device,Scanner"
3899,"Ballot Marking Device,Scanner"
3900,"Ballot Marking Device,Scanner"
3901,"Ballot Marking Device,Scanner"
3902,"Ballot Marking Device,Scanner"
3903,"DRE no VVPAT,Scanner"
3904,"Ballot Marking Device,DRE no VVPAT,Scanner"
3905,"Ballot Marking Device,Scanner"
3908,"Ballot Marking Device,Scanner"
3909,"Ballot Marking Device,Scanner"
3910,"Ballot Marking Device,Scanner"
3911,Scanner
3913,"Ballot Marking Device,Scanner"
3914,"Ballot Marking Device,Scanner"
3916,"Ballot Marking Device,Scanner"
3917,"Ballot Marking Device,Scanner"
3918,"Ballot Marking Device,Scanner"
3919,"Ballot Marking Device,DRE no VVPAT,Scanner"
3920,"Ballot Marking Device,Scanner"
3921,"Ballot Marking Device,DRE no VVPAT,Scanner"
3922,"Ballot Marking Device,Scanner"
3923,Ballot Marking Device
3924,Ballot Marking Device
3925,"Ballot Marking Device,Scanner"
3926,"Ballot Marking Device,Scanner"
3927,Ballot Marking Device
3928,"Ballot Marking Device,Scanner"
3929,"Ballot Marking Device,Scanner"
3930,"Ballot Marking Device,Scanner"
3931,"Ballot Marking Device,Scanner"
3932,"Ballot Marking Device,Scanner"
3933,"Ballot Marking Device,Scanner"
3934,Scanner
3935,"Ballot Marking Device,Scanner"
3936,"Ballot Marking Device,Scanner"
3937,"Ballot Marking Device,Scanner"
3938,"Ballot Marking Device,Scanner"
3939,"Ballot Marking Device,Scanner"
3940,Scanner
3941,"Ballot Marking Device,Scanner"
3942,"Ballot Marking Device,Scanner"
3943,"Ballot Marking Device,Scanner"
3944,"DRE no VVPAT,Scanner"
3945,"Ballot Marking Device,Scanner"
3946,"Ballot Marking Device,Scanner"
3947,"Ballot Marking Device,Scanner"
3948,"Ballot Marking Device,Scanner"
3949,"Ballot Marking Device,Scanner"
3950,Scanner
3951,"Ballot Marking Device,Scanner"
3952,"Ballot Marking Device,Scanner"
3953,"Ballot Marking Device,Scanner"
3954,"Ballot Marking Device,Scanner"
3955,"Ballot Marking Device,Scanner"
3956,"Ballot Marking Device,Scanner"
3958,"DRE no VVPAT,Scanner"
3959,Scanner
3960,Ballot Marking Device
3961,Ballot Marking Device
3962,"Ballot Marking Device,Scanner"
3963,"Ballot Marking Device,Scanner"
3964,"Ballot Marking Device,Scanner"
3965,"Ballot Marking Device,Scanner"
3966,"Ballot Marking Device,Scanner"
3967,Scanner
3968,"Ballot Marking Device,Scanner"
3969,"Ballot Marking Device,DRE no VVPAT,Scanner"
3970,"Ballot Marking Device,Scanner"
3971,"Ballot Marking Device,Scanner"
3972,"DRE no VVPAT,Scanner"
3973,"Ballot Marking Device,Scanner"
3974,"Ballot Marking Device,Scanner"
3975,"Ballot Marking Device,Scanner"
3977,"Ballot Marking Device,Scanner"
3978,"Ballot Marking Device,Scanner"
3979,"Ballot Marking Device,Scanner"
3980,"Ballot Marking Device,Scanner"
3981,"Ballot Marking Device,Scanner"
3982,Scanner
3983,"Ballot Marking Device,Scanner"
3984,"Ballot Marking Device,Scanner"
3987,"Ballot Marking Device,Scanner"
3988,"Ballot Marking Device,Scanner"
3989,Scanner
3990,"Ballot Marking Device,Scanner"
3991,"Ballot Marking Device,Scanner"
3992,"Ballot Marking Device,Scanner"
3993,"Ballot Marking Device,Scanner"
3994,"Ballot Marking Device,Scanner"
3995,"Ballot Marking Device,Scanner"
3996,"Ballot Marking Device,Scanner"
3997,"Ballot Marking Device,Scanner"
3998,"Ballot Marking Device,Scanner"
3999,"Ballot Marking Device,Scanner"
4000,"Ballot Marking Device,Scanner"
4001,"Ballot Marking Device,Scanner"
4002,"Ballot Marking Device,Scanner"
4004,"Ballot Marking Device,Scanner"
4005,"Ballot Marking Device,Scanner"
4006,"Ballot Marking Device,Scanner"
4007,"Ballot Marking Device,Scanner"
4008,"Ballot Marking Device,Scanner"
4009,"Ballot Marking Device,Scanner"
4010,"Ballot Marking Device,Scanner"
4011,"Ballot Marking Device,Scanner"
4013,"Ballot Marking Device,Scanner"
4015,"Ballot Marking Device,Scanner"
4016,"Ballot Marking Device,Scanner"
4017,"Ballot Marking Device,Scanner"
4018,Ballot Marking Device
4019,"Ballot Marking Device,Scanner"
4020,"Ballot Marking Device,Scanner"
4021,"Ballot Marking Device,Scanner"
4022,"Ballot Marking Device,Scanner"
4023,"Ballot Marking Device,Scanner"
4024,"Ballot Marking Device,Scanner"
4025,"Ballot Marking Device,Scanner"
4026,"Ballot Marking Device,Scanner"
4027,"Ballot Marking Device,Scanner"
4028,"Ballot Marking Device,Scanner"
4029,"Ballot Marking Device,Scanner"
4030,"Ballot Marking Device,Scanner"
4032,"Ballot Marking Device,Scanner"
4033,"Ballot Marking Device,Scanner"
4034,"Ballot Marking Device,Scanner"
4036,"Ballot Marking Device,Scanner"
4037,"Ballot Marking Device,Scanner"
4038,"Ballot Marking Device,Scanner"
4039,Scanner
4040,"Ballot Marking Device,Scanner"
4042,"Ballot Marking Device,Scanner"
4043,"Ballot Marking Device,Scanner"
4044,"Ballot Marking Device,Scanner"
4045,"Ballot Marking Device,Scanner"
4046,"Ballot Marking Device,Scanner"
4048,"Ballot Marking Device,Scanner"
4049,"Ballot Marking Device,Scanner"
4050,Scanner
4051,"Ballot Marking Device,Scanner"
4052,"Ballot Marking Device,Scanner"
4053,Ballot Marking Device
4054,Scanner
4055,"Ballot Marking Device,Scanner"
4056,"Ballot Marking Device,Scanner"
4057,"Ballot Marking Device,Scanner"
4058,"Ballot Marking Device,Scanner"
4059,Scanner
4060,"Ballot Marking Device,Scanner"
4061,"Ballot Marking Device,Scanner"
4062,"Ballot Marking Device,Scanner"
4063,"Ballot Marking Device,Scanner"
4064,"Ballot Marking Device,Scanner"
4065,"Ballot Marking Device,Scanner"
4066,"Ballot Marking Device,Scanner"
4067,Ballot Marking Device
4068,"Ballot Marking Device,Scanner"
4069,"Ballot Marking Device,Scanner"
4071,"Ballot Marking Device,Scanner"
4072,"Ballot Marking Device,Scanner"
4074,"Ballot Marking Device,Scanner"
4075,"Ballot Marking Device,Scanner"
4076,"Ballot Marking Device,Scanner"
4077,"Ballot Marking Device,Scanner"
4078,"DRE no VVPAT,Scanner"
4080,Scanner
4081,"Ballot Marking Device,Scanner"
4082,"Ballot Marking Device,Scanner"
4083,"Ballot Marking Device,Scanner"
4084,Ballot Marking Device
4085,"Ballot Marking Device,Scanner"
4086,"Ballot Marking Device,Scanner"
4087,Scanner
4088,"DRE with VVPAT,Scanner"
4089,"Ballot Marking Device,Scanner"
4090,"Ballot Marking Device,Scanner"
4091,"Ballot Marking Device,Scanner"
4092,"Ballot Marking Device,Scanner"
4093,"Ballot Marking Device,Scanner"
4094,Scanner
4095,Scanner
4096,"Ballot Marking Device,Scanner"
4097,"DRE with VVPAT,Scanner"
4098,Ballot Marking Device
4099,"Ballot Marking Device,Scanner"
4100,"Ballot Marking Device,Scanner"
4101,"Ballot Marking Device,Scanner"
4102,"Ballot Marking Device,Scanner"
4103,"Ballot Marking Device,Scanner"
4104,"Ballot Marking Device,Scanner"
4105,"Ballot Marking Device,Scanner"
4106,"Ballot Marking Device,Scanner"
4107,"Ballot Marking Device,Scanner"
4108,"Ballot Marking Device,Scanner"
4109,Ballot Marking Device
4110,Ballot Marking Device
4111,Ballot Marking Device
4112,Ballot Marking Device
4113,Ballot Marking Device
4114,Ballot Marking Device
4115,Ballot Marking Device
4116,Ballot Marking Device
4117,Ballot Marking Device
4118,Ballot Marking Device
4119,Ballot Marking Device
4120,Ballot Marking Device
4121,Ballot Marking Device
4122,Ballot Marking Device
4123,Ballot Marking Device
4124,Ballot Marking Device
4125,Ballot Marking Device
4126,Ballot Marking Device
4127,Ballot Marking Device
4128,Ballot Marking Device
4129,Ballot Marking Device
4130,Ballot Marking Device
4131,Ballot Marking Device
4132,Ballot Marking Device
4133,Ballot Marking Device
4134,Ballot Marking Device
4135,Ballot Marking Device
4136,Ballot Marking Device
4137,Ballot Marking Device
4138,Ballot Marking Device
4139,Ballot Marking Device
4140,Ballot Marking Device
4141,Ballot Marking Device
4142,Ballot Marking Device
4143,Ballot Marking Device
4144,Ballot Marking Device
4145,Ballot Marking Device
4146,Ballot Marking Device
4147,Ballot Marking Device
4148,Ballot Marking Device
4149,Ballot Marking Device
4150,Ballot Marking Device
4151,Ballot Marking Device
4152,Ballot Marking Device
4153,Ballot Marking Device
4154,Ballot Marking Device
4155,Ballot Marking Device
4156,Ballot Marking Device
4157,Ballot Marking Device
4158,Ballot Marking Device
4159,Ballot Marking Device
4160,Ballot Marking Device
4161,Ballot Marking Device
4162,Ballot Marking Device
4163,Ballot Marking Device
4164,Ballot Marking Device
4165,Ballot Marking Device
4166,Ballot Marking Device
4167,Ballot Marking Device
4168,Ballot Marking Device
4169,Ballot Marking Device
4170,Ballot Marking Device
4171,Ballot Marking Device
4172,Ballot Marking Device
4173,Ballot Marking Device
4174,Ballot Marking Device
4175,Ballot Marking Device
4176,Ballot Marking Device
4177,Ballot Marking Device
4178,Ballot Marking Device
4179,Ballot Marking Device
4180,Ballot Marking Device
4181,Ballot Marking Device
4182,Ballot Marking Device
4183,Ballot Marking Device
4184,Ballot Marking Device
4185,Ballot Marking Device
4186,Ballot Marking Device
4187,Ballot Marking Device
4188,Ballot Marking Device
4189,Ballot Marking Device
4190,Ballot Marking Device
4191,Ballot Marking Device
4192,Ballot Marking Device
4193,Ballot Marking Device
4194,Ballot Marking Device
4195,Ballot Marking Device
4196,Ballot Marking Device
4197,Ballot Marking Device
4198,Ballot Marking Device
4199,Ballot Marking Device
4200,Ballot Marking Device
4201,Ballot Marking Device
4202,Ballot Marking Device
4203,Ballot Marking Device
4204,Ballot Marking Device
4205,Ballot Marking Device
4206,Ballot Marking Device
4207,Ballot Marking Device
4208,Ballot Marking Device
4209,Ballot Marking Device
4210,Ballot Marking Device
4211,Ballot Marking Device
4212,Ballot Marking Device
4213,Ballot Marking Device
4214,Ballot Marking Device
4215,Ballot Marking Device
4216,Ballot Marking Device
4217,Ballot Marking Device
4218,Ballot Marking Device
4219,Ballot Marking Device
4220,Ballot Marking Device
4221,Ballot Marking Device
4222,Ballot Marking Device
4223,Ballot Marking Device
4224,Ballot Marking Device
4225,Ballot Marking Device
4226,Ballot Marking Device
4227,Ballot Marking Device
4228,Ballot Marking Device
4229,Ballot Marking Device
4230,Ballot Marking Device
4231,Ballot Marking Device
4232,Ballot Marking Device
4233,Ballot Marking Device
4234,Ballot Marking Device
4235,Ballot Marking Device
4236,Ballot Marking Device
4237,Ballot Marking Device
4238,Ballot Marking Device
4239,Ballot Marking Device
4240,Ballot Marking Device
4241,Ballot Marking Device
4242,Ballot Marking Device
4243,Ballot Marking Device
4244,Ballot Marking Device
4245,Ballot Marking Device
4246,Ballot Marking Device
4247,Ballot Marking Device
4248,Ballot Marking Device
4249,Ballot Marking Device
4250,Ballot Marking Device
4251,Ballot Marking Device
4252,Ballot Marking Device
4253,Ballot Marking Device
4254,Ballot Marking Device
4255,Ballot Marking Device
4256,Ballot Marking Device
4257,Ballot Marking Device
4258,Ballot Marking Device
4259,Ballot Marking Device
4260,Ballot Marking Device
4261,Ballot Marking Device
4262,Ballot Marking Device
4263,Ballot Marking Device
4264,Ballot Marking Device
4265,Ballot Marking Device
4266,Ballot Marking Device
4267,Ballot Marking Device
4268,Ballot Marking Device
4269,Ballot Marking Device
4270,Ballot Marking Device
4271,Ballot Marking Device
4272,Ballot Marking Device
4273,Ballot Marking Device
4274,Ballot Marking Device
4275,Ballot Marking Device
4276,Ballot Marking Device
4277,Ballot Marking Device
4278,Ballot Marking Device
4279,Ballot Marking Device
4280,Ballot Marking Device
4281,Ballot Marking Device
4282,Ballot Marking Device
4283,Ballot Marking Device
4284,Ballot Marking Device
4285,Ballot Marking Device
4286,Ballot Marking Device
4287,Ballot Marking Device
4288,Ballot Marking Device
4289,Ballot Marking Device
4290,Ballot Marking Device
4291,Ballot Marking Device
4292,Ballot Marking Device
4293,Ballot Marking Device
4294,Ballot Marking Device
4295,Ballot Marking Device
4296,Ballot Marking Device
4297,Ballot Marking Device
4298,Ballot Marking Device
4299,Ballot Marking Device
4300,Ballot Marking Device
4301,Ballot Marking Device
4302,Ballot Marking Device
4303,Ballot Marking Device
4304,Ballot Marking Device
4305,Ballot Marking Device
4306,Ballot Marking Device
4307,Ballot Marking Device
4308,Ballot Marking Device
4309,Ballot Marking Device
4310,Ballot Marking Device
4311,Ballot Marking Device
4312,Ballot Marking Device
4313,Ballot Marking Device
4314,Ballot Marking Device
4315,Ballot Marking Device
4316,Ballot Marking Device
4317,Ballot Marking Device
4318,Ballot Marking Device
4319,Ballot Marking Device
4320,Ballot Marking Device
4321,Ballot Marking Device
4322,Ballot Marking Device
4323,Ballot Marking Device
4324,Ballot Marking Device
4325,Ballot Marking Device
4326,Ballot Marking Device
4327,Ballot Marking Device
4328,Ballot Marking Device
4329,Ballot Marking Device
4330,Ballot Marking Device
4331,Ballot Marking Device
4332,Ballot Marking Device
4333,Ballot Marking Device
4334,Ballot Marking Device
4335,Ballot Marking Device
4336,Ballot Marking Device
4337,Ballot Marking Device
4338,Ballot Marking Device
4339,Ballot Marking Device
4340,Ballot Marking Device
4341,Ballot Marking Device
4342,Ballot Marking Device
4343,Ballot Marking Device
4344,Ballot Marking Device
4345,Ballot Marking Device
4346,Ballot Marking Device
4347,Ballot Marking Device
4348,Ballot Marking Device
4349,Ballot Marking Device
4350,Ballot Marking Device
4351,Ballot Marking Device
4352,Ballot Marking Device
4353,Ballot Marking Device
4354,Ballot Marking Device
4355,Ballot Marking Device
4356,"Ballot Marking Device,Scanner"
4357,"Ballot Marking Device,Scanner"
4358,"Ballot Marking Device,Scanner"
4359,"Ballot Marking Device,Scanner"
4360,"Ballot Marking Device,Scanner"
4361,"Ballot Marking Device,Scanner"
4362,"Ballot Marking Device,Scanner"
4363,"Ballot Marking Device,Scanner"
4364,"Ballot Marking Device,Scanner"
4365,"Ballot Marking Device,Scanner"
4366,"Ballot Marking Device,Scanner"
4367,"Ballot Marking Device,Scanner"
4368,"Ballot Marking Device,Scanner"
4369,"Ballot Marking Device,Scanner"
4370,"Ballot Marking Device,Scanner"
4371,"Ballot Marking Device,Scanner"
4372,"Ballot Marking Device,Scanner"
4373,"Ballot Marking Device,Scanner"
4374,"Ballot Marking Device,Scanner"
4375,"Ballot Marking Device,Scanner"
4376,"Ballot Marking Device,Scanner"
4377,"Ballot Marking Device,Scanner"
4378,"Ballot Marking Device,Scanner"
4379,"Ballot Marking Device,Scanner"
4380,"Ballot Marking Device,Scanner"
4381,"Ballot Marking Device,Scanner"
4382,"Ballot Marking Device,Scanner"
4383,"Ballot Marking Device,Scanner"
4384,"Ballot Marking Device,Scanner"
4385,"Ballot Marking Device,Scanner"
4386,"Ballot Marking Device,Scanner"
4387,"Ballot Marking Device,Scanner"
4388,"Ballot Marking Device,Scanner"
4389,"Ballot Marking Device,Scanner"
4390,"Ballot Marking Device,Scanner"
