region_id,region_name,equipment_quality_score,mail_rejected,provisional_rejected,uocava_rejected,total_rejected_ballots,absentee_ballots_counted,early_in_person_ballots,election_day_ballots,provisional_ballots_counted,total_ballots,percent_rejected_ballots
253,Las Animas County,0.86,77.0,0.0,0.0,77.0,6948.0,27.0,0.0,0.0,7868.0,0.98
254,Lincoln County,0.86,17.0,1.0,1.0,19.0,2455.0,12.0,0.0,0.0,2597.0,0.73
255,Logan County,0.87,140.0,0.0,0.0,140.0,9699.0,38.0,0.0,0.0,10274.0,1.36
256,Mesa County,0.87,2017.0,3.0,19.0,2039.0,84796.0,499.0,0.0,5.0,92921.0,2.19
257,Mineral County,0.86,5.0,0.0,0.0,5.0,754.0,12.0,0.0,0.0,766.0,0.65
258,Moffat County,0.87,111.0,0.0,0.0,111.0,5494.0,34.0,0.0,5.0,6731.0,1.65
259,Montezuma County,0.87,457.0,0.0,3.0,460.0,14361.0,94.0,0.0,0.0,15326.0,3.0
260,Montrose County,0.87,203.0,0.0,4.0,207.0,23841.0,148.0,0.0,1.0,25994.0,0.8
261,Morgan County,0.87,197.0,0.0,1.0,198.0,12370.0,53.0,0.0,0.0,13603.0,1.46
262,Otero County,0.87,37.0,2.0,3.0,42.0,8642.0,33.0,0.0,0.0,9035.0,0.46
263,Ouray County,0.86,33.0,0.0,1.0,34.0,3906.0,65.0,0.0,0.0,4157.0,0.82
264,Park County,0.87,202.0,0.0,5.0,207.0,11147.0,124.0,0.0,1.0,12219.0,1.69
265,Phillips County,0.87,9.0,0.0,0.0,9.0,2381.0,3.0,0.0,0.0,2384.0,0.38
266,Pitkin County,0.87,208.0,1.0,7.0,216.0,9837.0,311.0,0.0,0.0,11349.0,1.9
267,Prowers County,0.86,20.0,0.0,0.0,20.0,5039.0,23.0,0.0,0.0,5209.0,0.38
268,Pueblo County,0.87,1134.0,2.0,7.0,1143.0,79763.0,445.0,0.0,6.0,86126.0,1.33
269,Rio Blanco County,0.86,45.0,1.0,0.0,46.0,3424.0,22.0,0.0,0.0,3732.0,1.23
270,Rio Grande County,0.86,17.0,2.0,0.0,19.0,5824.0,31.0,0.0,0.0,6286.0,0.3
271,Routt County,0.87,187.0,4.0,2.0,193.0,15379.0,266.0,0.0,3.0,16632.0,1.16
272,Saguache County,0.87,38.0,0.0,1.0,39.0,3207.0,38.0,0.0,0.0,3446.0,1.13
273,San Juan County,0.88,3.0,0.0,0.0,3.0,576.0,15.0,0.0,0.0,597.0,0.5
274,San Miguel County,0.86,92.0,1.0,4.0,97.0,4270.0,118.0,0.0,2.0,4870.0,1.99
275,Sedgwick County,0.87,12.0,0.0,0.0,12.0,1284.0,8.0,0.0,0.0,1371.0,0.88
276,Summit County,0.87,149.0,7.0,7.0,163.0,15715.0,343.0,0.0,3.0,17818.0,0.91
277,Teller County,0.87,242.0,1.0,10.0,253.0,14842.0,155.0,0.0,0.0,16578.0,1.53
278,Washington County,0.86,24.0,0.0,1.0,25.0,2726.0,8.0,0.0,0.0,2838.0,0.88
279,Weld County,0.87,2703.0,11.0,13.0,2727.0,164485.0,998.0,0.0,1.0,182066.0,1.5
280,Yuma County,0.86,34.0,0.0,1.0,35.0,4394.0,17.0,0.0,0.0,4719.0,0.74
281,Bethel Town,0.95,3.0,0.0,0.0,3.0,676.0,0.0,627.0,0.0,11116.0,0.03
282,Bridgeport Town,0.95,94.0,18.0,0.0,112.0,2460.0,0.0,2302.0,2.0,38093.0,0.29
283,Brookfield Town,0.95,13.0,0.0,0.0,13.0,908.0,0.0,841.0,0.0,10771.0,0.12
284,Danbury Town,0.95,71.0,0.0,0.0,71.0,2127.0,0.0,1898.0,0.0,31188.0,0.23
285,Darien Town,0.95,11.0,0.0,0.0,11.0,1369.0,0.0,1203.0,0.0,12674.0,0.09
286,Easton Town,0.95,3.0,0.0,0.0,3.0,456.0,0.0,415.0,0.0,4965.0,0.06
287,Fairfield Town,0.95,24.0,0.0,0.0,24.0,2989.0,0.0,2893.0,0.0,35380.0,0.07
288,Greenwich Town,0.95,53.0,0.0,0.0,53.0,4450.0,0.0,4030.0,0.0,34972.0,0.15
289,Monroe Town,0.95,12.0,0.0,0.0,12.0,623.0,0.0,574.0,0.0,11620.0,0.1
290,New Canaan Town,0.95,20.0,0.0,0.0,20.0,1460.0,0.0,1336.0,0.0,12148.0,0.16
291,New Fairfield Town,0.95,4.0,0.0,0.0,4.0,783.0,0.0,746.0,0.0,8366.0,0.05
292,Newtown Town,0.95,27.0,0.0,0.0,27.0,1471.0,0.0,1395.0,0.0,17631.0,0.15
293,Norwalk Town,0.95,84.0,0.0,0.0,84.0,3088.0,0.0,2781.0,0.0,42844.0,0.2
294,Redding Town,0.95,9.0,0.0,0.0,9.0,652.0,0.0,610.0,0.0,5785.0,0.16
295,Ridgefield Town,0.95,67.0,0.0,0.0,67.0,1862.0,0.0,1730.0,0.0,15736.0,0.43
296,Shelton Town,0.95,39.0,0.0,0.0,39.0,1910.0,0.0,1803.0,0.0,23987.0,0.16
297,Sherman Town,0.95,0.0,0.0,0.0,0.0,173.0,0.0,167.0,0.0,2298.0,0.0
298,Stamford Town,0.95,77.0,0.0,0.0,77.0,5008.0,0.0,4931.0,0.0,57699.0,0.13
299,Stratford Town,0.95,19.0,0.0,0.0,19.0,1565.0,0.0,1458.0,0.0,27261.0,0.07
300,Trumbull Town,0.95,67.0,1.0,0.0,68.0,1734.0,0.0,1586.0,0.0,21903.0,0.31
301,Weston Town,0.95,12.0,0.0,0.0,12.0,695.0,0.0,611.0,0.0,6300.0,0.19
302,Westport Town,0.95,31.0,0.0,0.0,31.0,1967.0,0.0,1708.0,0.0,16826.0,0.18
303,Wilton Town,0.95,12.0,0.0,0.0,12.0,1197.0,0.0,1114.0,0.0,11119.0,0.11
304,Avon Town,0.95,14.0,0.0,0.0,14.0,1074.0,0.0,987.0,0.0,11808.0,0.12
305,Berlin Town,0.95,21.0,0.0,0.0,21.0,911.0,0.0,870.0,0.0,12623.0,0.17
306,Bloomfield Town,0.95,77.0,0.0,0.0,77.0,1226.0,0.0,1121.0,0.0,12458.0,0.62
307,Bristol Town,0.95,23.0,2.0,0.0,25.0,1714.0,0.0,1637.0,0.0,29038.0,0.09
308,Burlington Town,0.95,8.0,0.0,0.0,8.0,350.0,0.0,323.0,0.0,6415.0,0.12
309,Canton Town,0.95,6.0,1.0,0.0,7.0,564.0,0.0,511.0,0.0,6776.0,0.1
310,East Granby Town,0.95,0.0,0.0,0.0,0.0,144.0,0.0,140.0,0.0,3249.0,0.0
311,East Hartford Town,0.95,52.0,0.0,0.0,52.0,986.0,0.0,893.0,0.0,36318.0,0.14
312,East Windsor Town,0.95,1.0,0.0,0.0,1.0,399.0,0.0,387.0,0.0,9738.0,0.01
313,Enfield Town,0.95,25.0,1.0,0.0,26.0,1662.0,0.0,1598.0,3.0,20630.0,0.13
314,Farmington Town,0.95,41.0,0.0,0.0,41.0,1506.0,0.0,1387.0,0.0,15574.0,0.26
315,Glastonbury Town,0.95,22.0,0.0,0.0,22.0,1637.0,0.0,1551.0,0.0,21760.0,0.1
316,Granby Town,0.95,8.0,2.0,0.0,10.0,554.0,0.0,506.0,0.0,7458.0,0.13
317,Hartford Town,0.95,49.0,0.0,0.0,49.0,2155.0,0.0,2020.0,11.0,29053.0,0.17
318,Hartland Town,0.95,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,1322.0,0.0
319,Manchester Town,0.95,337.0,0.0,0.0,337.0,1366.0,0.0,1260.0,0.0,26845.0,1.26
320,Marlborough Town,0.95,4.0,0.0,0.0,4.0,285.0,0.0,272.0,0.0,4075.0,0.1
321,New Britain Town,0.95,21.0,0.0,0.0,21.0,1167.0,0.0,1105.0,0.0,22416.0,0.09
322,Newington Town,0.95,41.0,0.0,0.0,41.0,1117.0,0.0,1043.0,0.0,17132.0,0.24
323,Plainville Town,0.95,17.0,0.0,0.0,17.0,449.0,0.0,419.0,0.0,9642.0,0.18
324,Rocky Hill Town,0.95,16.0,0.0,0.0,16.0,845.0,0.0,820.0,0.0,10595.0,0.15
325,Simsbury Town,0.95,17.0,0.0,0.0,17.0,1418.0,0.0,1312.0,0.0,16193.0,0.1
326,Southington Town,0.95,16.0,0.0,0.0,16.0,1684.0,0.0,1640.0,0.0,26668.0,0.06
327,South Windsor Town,0.95,11.0,0.0,0.0,11.0,1229.0,0.0,1195.0,0.0,14860.0,0.07
328,Suffield Town,0.95,3.0,0.0,0.0,3.0,606.0,0.0,598.0,0.0,8749.0,0.03
329,West Hartford Town,0.95,34.0,0.0,0.0,34.0,3243.0,0.0,2920.0,1.0,35963.0,0.09
330,Wethersfield Town,0.95,3.0,0.0,0.0,3.0,962.0,0.0,894.0,0.0,15876.0,0.02
331,Windsor Town,0.95,8.0,0.0,0.0,8.0,439.0,0.0,994.0,2.0,16945.0,0.05
332,Windsor Locks Town,0.95,30.0,0.0,0.0,30.0,1062.0,0.0,420.0,0.0,6794.0,0.44
333,Barkhamsted Town,0.95,8.0,0.0,0.0,8.0,154.0,0.0,137.0,2.0,2410.0,0.33
334,Bethlehem Town,0.95,1.0,0.0,0.0,1.0,103.0,0.0,101.0,0.0,2387.0,0.04
335,Bridgewater Town,0.95,12.0,0.0,0.0,12.0,105.0,0.0,87.0,0.0,1206.0,1.0
336,Canaan Town,0.95,0.0,0.0,0.0,0.0,46.0,0.0,44.0,0.0,661.0,0.0
337,Colebrook Town,0.95,3.0,0.0,0.0,3.0,41.0,0.0,33.0,0.0,981.0,0.31
338,Cornwall Town,0.95,3.0,0.0,0.0,3.0,116.0,0.0,99.0,0.0,1052.0,0.29
339,Goshen Town,0.95,4.0,0.0,0.0,4.0,153.0,0.0,148.0,0.0,2131.0,0.19
340,Harwinton Town,0.95,1.0,0.0,0.0,1.0,231.0,0.0,210.0,0.0,3842.0,0.03
341,Kent Town,0.95,3.0,0.0,0.0,3.0,208.0,0.0,196.0,0.0,1902.0,0.16
342,Litchfield Town,0.95,19.0,0.0,0.0,19.0,363.0,0.0,321.0,0.0,5432.0,0.35
343,Morris Town,0.95,3.0,0.0,0.0,3.0,78.0,0.0,73.0,0.0,1502.0,0.2
344,New Hartford Town,0.95,5.0,0.0,0.0,5.0,253.0,0.0,242.0,0.0,4570.0,0.11
345,New Milford Town,0.95,13.0,0.0,0.0,13.0,827.0,0.0,781.0,0.0,15996.0,0.08
346,Norfolk Town,0.95,3.0,0.0,0.0,3.0,79.0,0.0,57.0,0.0,1024.0,0.29
347,North Canaan Town,0.95,6.0,0.0,0.0,6.0,140.0,0.0,130.0,0.0,1715.0,0.35
348,Plymouth Town,0.95,4.0,2.0,0.0,6.0,288.0,0.0,277.0,0.0,6562.0,0.09
349,Roxbury Town,0.95,3.0,0.0,0.0,3.0,160.0,0.0,141.0,0.0,1551.0,0.19
350,Salisbury Town,0.95,32.0,0.0,0.0,32.0,312.0,0.0,236.0,0.0,2561.0,1.25
351,Sharon Town,0.95,8.0,0.0,0.0,8.0,155.0,0.0,131.0,0.0,1578.0,0.51
352,Thomaston Town,0.95,0.0,0.0,0.0,0.0,219.0,0.0,205.0,0.0,4497.0,0.0
353,Torrington Town,0.95,0.0,0.0,0.0,0.0,1079.0,0.0,1074.0,0.0,16127.0,0.0
354,Warren Town,0.95,0.0,0.0,0.0,0.0,65.0,0.0,58.0,0.0,972.0,0.0
355,Washington Town,0.95,5.0,0.0,0.0,5.0,259.0,0.0,223.0,0.0,2269.0,0.22
356,Watertown Town,0.95,6.0,0.0,0.0,6.0,702.0,0.0,681.0,0.0,12731.0,0.05
357,Winchester Town,0.95,7.0,0.0,0.0,7.0,327.0,0.0,314.0,0.0,5410.0,0.13
358,Woodbury Town,0.95,6.0,0.0,0.0,6.0,450.0,0.0,400.0,0.0,6527.0,0.09
359,Chester Town,0.95,4.0,0.0,0.0,4.0,229.0,0.0,211.0,0.0,2959.0,0.14
360,Clinton Town,0.95,3.0,0.0,0.0,3.0,557.0,0.0,523.0,0.0,10289.0,0.03
361,Cromwell Town,0.95,23.0,0.0,0.0,23.0,554.0,0.0,515.0,0.0,9353.0,0.25
362,Deep River Town,0.95,1.0,0.0,0.0,1.0,182.0,0.0,164.0,10.0,2911.0,0.03
363,Durham Town,0.95,3.0,0.0,0.0,3.0,343.0,0.0,330.0,0.0,4823.0,0.06
364,East Haddam Town,0.95,0.0,0.0,0.0,0.0,288.0,0.0,277.0,0.0,7019.0,0.0
365,East Hampton Town,0.95,2.0,0.0,0.0,2.0,502.0,0.0,466.0,0.0,9272.0,0.02
366,Essex Town,0.95,12.0,0.0,0.0,12.0,463.0,0.0,416.0,0.0,4586.0,0.26
367,Haddam Town,0.95,4.0,0.0,0.0,4.0,350.0,0.0,327.0,0.0,5665.0,0.07
368,Killingworth Town,0.95,4.0,0.0,0.0,4.0,321.0,0.0,312.0,0.0,4435.0,0.09
369,Middlefield Town,0.95,6.0,0.0,0.0,6.0,149.0,0.0,136.0,0.0,2856.0,0.21
370,Middletown Town,0.95,27.0,0.0,0.0,27.0,1476.0,0.0,1355.0,0.0,22313.0,0.12
371,Old Saybrook Town,0.95,14.0,0.0,0.0,14.0,704.0,0.0,690.0,0.0,7291.0,0.19
372,Portland Town,0.95,4.0,0.0,0.0,4.0,486.0,0.0,462.0,0.0,6093.0,0.07
373,Westbrook Town,0.95,4.0,0.0,0.0,4.0,338.0,0.0,325.0,0.0,4247.0,0.09
374,Ansonia Town,0.95,116.0,0.0,0.0,116.0,368.0,0.0,340.0,0.0,8503.0,1.36
375,Beacon Falls Town,0.95,6.0,0.0,0.0,6.0,202.0,0.0,188.0,0.0,3845.0,0.16
376,Bethany Town,0.95,4.0,0.0,0.0,4.0,166.0,0.0,154.0,0.0,3604.0,0.11
377,Branford Town,0.95,15.0,0.0,0.0,15.0,1383.0,0.0,1314.0,0.0,17790.0,0.08
378,Cheshire Town,0.95,0.0,0.0,0.0,0.0,1478.0,0.0,1374.0,0.0,20206.0,0.0
379,Derby Town,0.95,3.0,0.0,0.0,3.0,376.0,0.0,365.0,0.0,5381.0,0.06
380,East Haven Town,0.95,0.0,0.0,0.0,0.0,969.0,0.0,957.0,0.0,17961.0,0.0
381,Guilford Town,0.95,26.0,0.0,0.0,26.0,1151.0,0.0,1047.0,0.0,14684.0,0.18
382,Hamden Town,0.95,32.0,0.0,0.0,32.0,1811.0,0.0,1626.0,0.0,28457.0,0.11
383,Madison Town,0.95,27.0,0.0,0.0,27.0,1171.0,0.0,1100.0,0.0,12288.0,0.22
384,Meriden Town,0.95,11.0,0.0,0.0,11.0,1658.0,0.0,1592.0,1.0,24069.0,0.05
385,Middlebury Town,0.95,11.0,0.0,0.0,11.0,306.0,0.0,280.0,0.0,5209.0,0.21
386,Milford Town,0.95,46.0,0.0,0.0,46.0,2452.0,0.0,2270.0,0.0,32067.0,0.14
387,Naugatuck Town,0.95,11.0,0.0,0.0,11.0,640.0,0.0,592.0,0.0,14249.0,0.08
388,New Haven Town,0.95,41.0,0.0,0.0,41.0,2424.0,0.0,1971.0,0.0,38138.0,0.11
389,North Branford Town,0.95,3.0,0.0,0.0,3.0,403.0,0.0,386.0,0.0,8535.0,0.04
390,North Haven Town,0.95,17.0,0.0,0.0,17.0,797.0,0.0,751.0,0.0,15078.0,0.11
391,Orange Town,0.95,1.0,1.0,0.0,2.0,818.0,0.0,784.0,0.0,8979.0,0.02
392,Oxford Town,0.95,11.0,0.0,0.0,11.0,440.0,0.0,421.0,0.0,8685.0,0.13
393,Prospect Town,0.95,5.0,1.0,0.0,6.0,300.0,0.0,288.0,0.0,6049.0,0.1
394,Seymour Town,0.95,2.0,0.0,0.0,2.0,451.0,0.0,420.0,0.0,9198.0,0.02
395,Southbury Town,0.95,9.0,0.0,0.0,9.0,1355.0,0.0,1342.0,1.0,12946.0,0.07
396,Wallingford Town,0.95,13.0,0.0,0.0,13.0,1761.0,0.0,1686.0,0.0,25103.0,0.05
397,Waterbury Town,0.95,61.0,0.0,0.0,61.0,1839.0,0.0,1696.0,0.0,34020.0,0.18
398,West Haven Town,0.95,16.0,0.0,0.0,16.0,1138.0,0.0,1122.0,0.0,20832.0,0.08
399,Wolcott Town,0.95,8.0,0.0,0.0,8.0,445.0,0.0,418.0,0.0,9719.0,0.08
400,Woodbridge Town,0.95,10.0,0.0,0.0,10.0,526.0,0.0,456.0,1.0,5485.0,0.18
401,Bozrah Town,0.95,1.0,0.0,0.0,1.0,120.0,0.0,119.0,0.0,1613.0,0.06
402,Colchester Town,0.95,5.0,0.0,0.0,5.0,571.0,0.0,544.0,0.0,12109.0,0.04
403,East Lyme Town,0.95,18.0,0.0,0.0,18.0,942.0,0.0,875.0,0.0,14116.0,0.13
404,Franklin Town,0.95,1.0,0.0,0.0,1.0,39.0,0.0,38.0,0.0,1235.0,0.08
405,Griswold Town,0.95,6.0,2.0,0.0,8.0,227.0,0.0,207.0,1.0,6296.0,0.13
406,Groton Town,0.95,1.0,1.0,0.0,2.0,1458.0,0.0,1420.0,0.0,17298.0,0.01
407,Lebanon Town,0.95,4.0,2.0,0.0,6.0,171.0,0.0,157.0,0.0,4510.0,0.13
408,Ledyard Town,0.95,7.0,0.0,0.0,7.0,390.0,0.0,362.0,0.0,8454.0,0.08
409,Lisbon Town,0.95,1.0,1.0,0.0,2.0,74.0,0.0,71.0,0.0,2417.0,0.08
410,Lyme Town,0.95,2.0,0.0,0.0,2.0,134.0,0.0,120.0,0.0,1678.0,0.12
411,Montville Town,0.95,10.0,0.0,0.0,10.0,495.0,0.0,479.0,0.0,8988.0,0.11
412,New London Town,0.95,12.0,0.0,0.0,12.0,486.0,0.0,427.0,0.0,9036.0,0.13
413,North Stonington Town,0.95,1.0,0.0,0.0,1.0,179.0,0.0,171.0,0.0,3427.0,0.03
414,Norwich Town,0.95,0.0,0.0,0.0,0.0,808.0,0.0,777.0,0.0,15159.0,0.0
415,Old Lyme Town,0.95,10.0,0.0,0.0,10.0,547.0,0.0,485.0,0.0,5357.0,0.19
416,Preston Town,0.95,0.0,0.0,0.0,0.0,123.0,0.0,115.0,0.0,2863.0,0.0
417,Salem Town,0.95,3.0,0.0,0.0,3.0,146.0,0.0,136.0,0.0,2700.0,0.11
418,Sprague Town,0.95,0.0,0.0,0.0,0.0,62.0,0.0,61.0,0.0,1540.0,0.0
419,Stonington Town,0.95,12.0,0.0,0.0,12.0,1103.0,0.0,1020.0,0.0,12051.0,0.1
420,Voluntown Town,0.95,0.0,0.0,0.0,0.0,65.0,0.0,62.0,0.0,1547.0,0.0
421,Waterford Town,0.95,7.0,0.0,0.0,7.0,994.0,0.0,957.0,0.0,12262.0,0.06
422,Andover Town,0.95,0.0,0.0,0.0,0.0,66.0,0.0,62.0,0.0,2118.0,0.0
423,Bolton Town,0.95,2.0,0.0,0.0,2.0,156.0,0.0,148.0,0.0,3199.0,0.06
424,Columbia Town,0.95,5.0,0.0,0.0,5.0,178.0,0.0,161.0,0.0,3563.0,0.14
425,Coventry Town,0.95,4.0,0.0,0.0,4.0,316.0,0.0,287.0,0.0,7647.0,0.05
426,Ellington Town,0.95,7.0,0.0,0.0,7.0,516.0,0.0,485.0,0.0,9686.0,0.07
427,Hebron Town,0.95,3.0,0.0,0.0,3.0,394.0,0.0,375.0,0.0,6333.0,0.05
428,Mansfield Town,0.95,10.0,0.0,0.0,10.0,450.0,0.0,354.0,0.0,9393.0,0.11
429,Somers Town,0.95,2.0,0.0,0.0,2.0,334.0,0.0,312.0,0.0,5865.0,0.03
430,Stafford Town,0.95,10.0,0.0,0.0,10.0,293.0,0.0,269.0,0.0,6577.0,0.15
431,Tolland Town,0.95,5.0,0.0,0.0,5.0,539.0,0.0,527.0,0.0,9339.0,0.05
432,Union Town,0.95,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,569.0,0.0
433,Vernon Town,0.95,6.0,0.0,0.0,6.0,793.0,0.0,761.0,0.0,15129.0,0.04
434,Willington Town,0.95,12.0,0.0,0.0,12.0,128.0,0.0,117.0,0.0,3181.0,0.38
435,Ashford Town,0.95,1.0,0.0,0.0,1.0,116.0,0.0,101.0,0.0,2559.0,0.04
436,Brooklyn Town,0.95,2.0,0.0,0.0,2.0,614.0,0.0,262.0,2.0,4424.0,0.05
437,Canterbury Town,0.95,1.0,0.0,0.0,1.0,85.0,0.0,82.0,0.0,3128.0,0.03
438,Chaplin Town,0.95,2.0,0.0,0.0,2.0,37.0,0.0,35.0,0.0,1561.0,0.13
439,Eastford Town,0.95,0.0,0.0,0.0,0.0,39.0,0.0,32.0,0.0,1073.0,0.0
440,Hampton Town,0.95,1.0,0.0,0.0,1.0,48.0,0.0,46.0,0.0,1118.0,0.09
441,Killingly Town,0.95,3.0,0.0,0.0,3.0,416.0,0.0,396.0,0.0,8437.0,0.04
442,Plainfield Town,0.95,0.0,0.0,0.0,0.0,262.0,0.0,259.0,0.0,7287.0,0.0
443,Pomfret Town,0.95,8.0,0.0,0.0,8.0,150.0,0.0,128.0,0.0,2516.0,0.32
444,Putnam Town,0.95,6.0,0.0,0.0,6.0,163.0,0.0,152.0,0.0,4487.0,0.13
445,Scotland Town,0.95,0.0,0.0,0.0,0.0,28.0,0.0,26.0,0.0,962.0,0.0
446,Sterling Town,0.95,0.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,2030.0,0.0
447,Thompson Town,0.95,3.0,0.0,0.0,3.0,215.0,0.0,196.0,0.0,5245.0,0.06
448,Windham Town,0.95,10.0,0.0,0.0,10.0,456.0,0.0,420.0,0.0,8147.0,0.12
449,Woodstock Town,0.95,10.0,1.0,0.0,11.0,243.0,0.0,211.0,0.0,219.0,5.02
450,Kent County,0.85,531.0,44.0,13.0,588.0,4954.0,258.0,4954.0,0.0,88601.0,0.66
451,New Castle County,0.85,881.0,1.0,88.0,970.0,17594.0,1062.0,17594.0,1.0,278078.0,0.35
452,Sussex County,0.85,404.0,145.0,1.0,550.0,11111.0,361.0,11111.0,13.0,147688.0,0.37
453,District Of Columbia,0.88,1169.0,922.0,0.0,2091.0,168111.0,5357.0,0.0,93.0,328871.0,0.64
454,Alachua County,0.85,221.0,285.0,23.0,529.0,33393.0,1299.0,33393.0,113.0,138262.0,0.38
455,Baker County,0.85,4.0,1.0,0.0,5.0,1753.0,43.0,1753.0,1.0,15054.0,0.03
456,Bay County,0.82,127.0,306.0,92.0,525.0,16030.0,1867.0,16030.0,93.0,98671.0,0.53
457,Bradford County,0.83,12.0,17.0,3.0,32.0,2138.0,56.0,2138.0,11.0,14017.0,0.23
458,Brevard County,0.79,824.0,382.0,159.0,1365.0,88921.0,3582.0,89099.0,159.0,365645.0,0.37
459,Broward County,0.78,3961.0,865.0,100.0,4926.0,269777.0,0.0,269777.0,170.0,882481.0,0.56
460,Calhoun County,0.81,0.0,4.0,0.0,4.0,1057.0,29.0,1057.0,9.0,6474.0,0.06
461,Charlotte County,0.79,225.0,295.0,2.0,522.0,42821.0,0.0,42821.0,76.0,124838.0,0.42
462,Citrus County,0.81,222.0,323.0,22.0,567.0,26645.0,538.0,26645.0,79.0,98995.0,0.57
463,Clay County,0.80,409.0,10.0,86.0,505.0,22148.0,1939.0,22148.0,62.0,129755.0,0.39
464,Collier County,0.78,394.0,337.0,25.0,756.0,72574.0,1798.0,72574.0,61.0,219045.0,0.35
465,Columbia County,0.85,22.0,52.0,6.0,80.0,5756.0,125.0,5756.0,19.0,33873.0,0.24
466,Desoto County,0.85,0.0,9.0,0.0,9.0,1914.0,30.0,1914.0,7.0,12605.0,0.07
467,Dixie County,0.85,6.0,1.0,0.0,7.0,1766.0,34.0,1766.0,2.0,8195.0,0.09
468,Duval County,0.84,661.0,1469.0,337.0,2467.0,65408.0,6470.0,65408.0,361.0,476113.0,0.52
469,Escambia County,0.79,230.0,365.0,335.0,930.0,29360.0,5590.0,29360.0,151.0,164193.0,0.57
470,Flagler County,0.81,15.0,318.0,13.0,346.0,22587.0,423.0,22139.0,34.0,80719.0,0.43
471,Franklin County,0.72,0.0,0.0,0.0,0.0,1560.0,41.0,1560.0,1.0,6828.0,0.0
472,Gadsden County,0.82,17.0,7.0,2.0,26.0,4069.0,102.0,4069.0,23.0,22047.0,0.12
473,Gilchrist County,0.85,10.0,2.0,0.0,12.0,1773.0,9.0,1773.0,1.0,10765.0,0.11
474,Glades County,0.85,1.0,3.0,0.0,4.0,1068.0,18.0,1068.0,0.0,5335.0,0.07
475,Gulf County,0.80,20.0,10.0,2.0,32.0,1417.0,82.0,1417.0,10.0,8789.0,0.36
476,Hamilton County,0.82,12.0,15.0,2.0,29.0,1044.0,29.0,1044.0,3.0,5789.0,0.5
477,Hardee County,0.85,7.0,18.0,1.0,26.0,979.0,23.0,972.0,7.0,8319.0,0.31
478,Hendry County,0.83,8.0,15.0,0.0,23.0,2031.0,22.0,2031.0,10.0,13557.0,0.17
479,Hernando County,0.85,460.0,186.0,12.0,658.0,30621.0,454.0,30621.0,46.0,111628.0,0.59
480,Highlands County,0.81,34.0,104.0,1.0,139.0,10174.0,206.0,10174.0,39.0,52301.0,0.27
481,Hillsborough County,0.82,1137.0,1823.0,127.0,3087.0,192878.0,5844.0,192878.0,944.0,679041.0,0.45
482,Holmes County,0.82,19.0,5.0,0.0,24.0,1398.0,33.0,1398.0,0.0,9168.0,0.26
483,Indian River County,0.79,45.0,42.0,3.0,90.0,30764.0,710.0,30764.0,65.0,100165.0,0.09
484,Jackson County,0.81,12.0,53.0,0.0,65.0,3900.0,97.0,3900.0,14.0,22246.0,0.29
485,Jefferson County,0.85,3.0,0.0,0.0,3.0,1534.0,18.0,1534.0,10.0,8579.0,0.03
486,Lafayette County,0.81,5.0,8.0,0.0,13.0,440.0,27.0,440.0,7.0,3785.0,0.34
487,Lake County,0.80,290.0,262.0,25.0,577.0,42066.0,887.0,42066.0,51.0,228723.0,0.25
488,Lee County,0.83,563.0,742.0,32.0,1337.0,166944.0,1856.0,166944.0,208.0,396903.0,0.34
489,Leon County,0.85,204.0,682.0,41.0,927.0,39739.0,1278.0,38461.0,177.0,157430.0,0.59
490,Levy County,0.85,28.0,73.0,5.0,106.0,5295.0,99.0,5295.0,18.0,24566.0,0.43
491,Liberty County,0.82,2.0,0.0,0.0,2.0,435.0,11.0,435.0,2.0,3515.0,0.06
492,Madison County,0.85,5.0,12.0,0.0,17.0,1129.0,43.0,1129.0,4.0,9235.0,0.18
493,Manatee County,0.82,321.0,334.0,11.0,666.0,70516.0,1455.0,70516.0,101.0,231144.0,0.29
494,Marion County,0.81,276.0,155.0,22.0,453.0,44677.0,795.0,44677.0,54.0,215799.0,0.21
495,Martin County,0.82,136.0,187.0,20.0,343.0,28083.0,643.0,28083.0,35.0,99465.0,0.34
496,Miami-Dade County,0.78,3146.0,511.0,778.0,4435.0,282071.0,8430.0,282071.0,167.0,1098432.0,0.4
497,Monroe County,0.85,107.0,62.0,33.0,202.0,13541.0,631.0,14198.0,18.0,44791.0,0.45
498,Nassau County,0.79,70.0,194.0,15.0,279.0,12930.0,723.0,12930.0,46.0,66247.0,0.42
499,Okaloosa County,0.82,134.0,267.0,290.0,691.0,17247.0,5775.0,17247.0,65.0,114820.0,0.6
500,Okeechobee County,0.85,20.0,13.0,1.0,34.0,2486.0,47.0,2486.0,5.0,16158.0,0.21
501,Orange County,0.80,779.0,464.0,128.0,1371.0,146557.0,4342.0,146557.0,197.0,613491.0,0.22
502,Osceola County,0.81,228.0,291.0,5.0,524.0,46440.0,845.0,46440.0,571.0,174394.0,0.3
503,Palm Beach County,0.83,1368.0,349.0,23.0,1740.0,231821.0,4708.0,231821.0,221.0,753459.0,0.23
504,Pasco County,0.78,539.0,370.0,50.0,959.0,76041.0,1468.0,76041.0,184.0,321334.0,0.3
