region_id,total_mail_ballot,total_rejection,late,missing_voter_signature,missing_witness_signature,non_matching_voter_signature,unofficial_envelope,ballot_missing_from_envelope,no_secrecy_envelope,multiple_ballots_in_one_envelope,envelope_not_sealed,no_postmark,no_resident_address_on_envelope,voter_deceased,voter_already_voted,missing_documentation,voter_not_eligible,no_ballot_application,rejection%
319,1366,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.67
320,285,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
321,1167,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
322,1117,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67
323,449,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79
324,845,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89
325,1418,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
326,1684,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
327,1229,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
328,606,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
329,3243,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05
330,962,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31
331,439,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82
332,1062,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82
333,154,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19
334,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97
335,105,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43
336,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
337,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32
338,116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59
339,153,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61
340,231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43
341,208,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44
342,363,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23
343,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85
344,253,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98
345,827,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57
346,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8
347,140,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29
348,288,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39
349,160,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88
350,312,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26
351,155,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16
352,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
353,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
354,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
355,259,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93
356,702,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85
357,327,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14
358,450,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33
359,229,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75
360,557,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54
361,554,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15
362,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55
363,343,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87
364,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
365,502,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
366,463,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59
367,350,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14
368,321,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25
369,149,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03
370,1476,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83
371,704,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99
372,486,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82
373,338,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18
374,368,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.52
375,202,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97
376,166,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41
377,1383,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08
378,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
379,376,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
380,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
381,1151,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26
382,1811,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77
383,1171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31
384,1658,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66
385,306,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59
386,2452,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88
387,640,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72
388,2424,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
389,403,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74
390,797,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13
391,818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12
392,440,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
393,300,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67
394,451,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44
395,1355,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66
396,1761,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74
397,1839,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32
398,1138,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41
399,445,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
400,526,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
401,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83
402,571,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88
403,942,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91
404,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56
405,227,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64
406,1458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07
407,171,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34
408,390,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
409,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35
410,134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
411,495,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02
412,486,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47
413,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56
414,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
415,547,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83
416,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
417,146,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05
418,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
419,1103,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09
420,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
421,994,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
422,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
423,156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28
424,178,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81
425,316,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27
426,516,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36
427,394,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76
428,450,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22
429,334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
430,293,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41
431,539,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93
432,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
433,793,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76
434,128,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38
435,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86
436,614,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33
437,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18
438,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41
439,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
440,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08
441,416,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72
442,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
443,150,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33
444,163,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68
445,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
446,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
447,215,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
448,456,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19
449,243,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12
450,4954,531,0,6,0,0,0,0,1,0,0,0,0,23,364,0,1,0,10.72
451,17594,881,272,9,0,0,0,0,4,0,0,0,0,4,249,0,8,0,5.01
452,11111,404,114,5,0,0,0,0,0,0,0,0,0,31,181,0,4,0,3.64
453,168111,1169,56,325,0,545,0,0,0,0,0,0,0,0,203,40,0,0,0.7
454,33393,221,125,25,0,47,0,0,0,0,0,0,0,0,0,0,24,0,0.66
455,1753,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23
456,16030,127,71,8,0,38,2,0,0,0,0,0,0,0,0,0,7,0,0.79
457,2138,12,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.56
458,88921,824,309,7,0,469,0,0,0,2,0,0,0,2,4,19,12,0,0.93
459,269777,3961,877,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47
460,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
461,42821,225,67,65,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0.53
462,26645,222,37,31,0,138,0,0,0,0,0,0,0,3,0,0,0,0,0.83
463,22148,409,143,16,0,150,0,1,0,0,0,0,0,1,13,1,17,39,1.85
464,72574,394,194,58,0,114,0,0,0,0,0,0,0,8,0,9,8,0,0.54
465,5756,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38
466,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
467,1766,6,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.34
468,65408,661,390,88,0,180,0,0,0,0,0,0,0,0,0,3,0,0,1.01
469,29360,230,1,59,0,55,0,1,0,0,4,0,0,0,0,9,0,0,0.78
470,22587,15,0,6,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0.07
471,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
472,4069,17,5,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0.42
473,1773,10,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.56
474,1068,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09
475,1417,20,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1.41
476,1044,12,1,0,0,8,0,0,0,1,0,0,0,0,0,0,2,0,1.15
477,979,7,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0.72
478,2031,8,3,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0.39
479,30621,460,50,49,0,353,0,6,0,2,0,0,0,0,0,0,0,0,1.5
480,10174,34,21,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0.33
481,192878,1137,602,35,0,477,0,0,0,0,0,0,0,0,0,0,23,0,0.59
482,1398,19,3,0,0,5,10,0,0,0,0,0,0,0,0,0,0,1,1.36
483,30764,45,0,7,0,33,0,0,0,0,0,0,0,5,0,0,0,0,0.15
484,3900,12,2,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0.31
485,1534,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2
486,440,5,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1.14
487,42066,290,81,18,0,181,0,0,0,8,0,0,0,0,0,0,2,0,0.69
488,166944,563,267,81,0,172,2,0,0,4,0,0,0,0,0,0,12,0,0.34
489,39739,204,115,7,0,36,3,0,0,1,0,0,0,1,23,0,3,0,0.51
490,5295,28,14,7,0,3,0,1,0,0,0,0,0,0,0,0,3,0,0.53
491,435,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.46
492,1129,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.44
493,70516,321,138,43,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0.46
494,44677,276,92,58,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0.62
495,28083,136,109,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.48
496,282071,3146,1634,896,0,309,0,64,0,39,0,0,0,0,0,0,55,0,1.12
497,13541,107,53,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79
498,12930,70,31,15,0,19,0,0,0,0,0,0,0,0,0,0,5,0,0.54
499,17247,134,84,20,0,24,0,0,0,0,0,0,0,0,0,0,6,0,0.78
500,2486,20,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.8
501,146557,779,407,169,0,150,0,0,0,0,0,0,0,1,23,0,1,0,0.53
502,46440,228,0,50,0,107,37,0,0,0,0,0,0,3,0,0,17,0,0.49
503,231821,1368,703,103,0,315,0,62,0,0,0,0,0,18,92,0,61,0,0.59
504,76041,539,142,65,0,303,1,0,0,0,0,0,0,4,0,0,15,0,0.71
505,236223,664,374,52,0,166,0,0,0,5,0,0,0,12,0,0,35,0,0.28
506,87647,353,0,59,0,234,0,0,0,0,0,0,0,0,6,0,14,0,0.4
507,5334,38,9,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0.71
508,34274,418,162,67,0,164,0,0,0,5,0,0,0,2,5,0,13,0,1.22
509,48719,260,57,50,0,148,0,0,0,0,0,0,0,0,0,0,3,0,0.53
510,13259,367,183,4,0,139,0,0,0,0,0,0,0,0,0,0,0,0,2.77
511,99179,256,116,30,0,97,0,0,0,2,0,0,0,0,0,0,11,0,0.26
512,60450,426,234,11,0,154,0,0,0,0,0,0,0,7,0,0,20,0,0.7
513,34510,113,0,26,0,70,0,1,0,0,0,0,0,2,0,3,5,0,0.33
514,4279,12,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.28
515,1820,11,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.6
516,719,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28
517,90337,723,0,179,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0.8
518,2996,25,6,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.83
519,8261,104,75,10,0,14,0,0,0,0,0,0,0,0,0,0,5,0,1.26
520,1648,15,2,1,0,2,1,0,0,0,0,2,1,0,2,3,1,0,0.91
521,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
522,85,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.35
523,143,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
524,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
525,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
526,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
527,1850,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65
528,2361,29,9,0,0,8,0,0,0,0,0,0,0,0,0,12,0,0,1.23
529,274,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73
530,285,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
531,3797,24,8,3,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0.63
532,256,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78
533,224,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89
534,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
535,929,24,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2.58
536,1507,22,17,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1.46
537,567,7,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.23
538,419,6,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1.43
539,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
540,1371,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68
541,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.77
542,1982,17,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86
543,1280,15,10,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1.17
544,162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62
545,9578,216,199,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2.26
546,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
547,358,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56
548,9570,124,81,4,0,0,0,0,0,0,0,0,0,0,0,38,1,0,1.3
549,3413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
550,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
551,4813,200,60,17,0,2,0,0,0,0,0,0,0,0,0,121,0,0,4.16
552,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
553,24236,436,257,23,0,56,0,0,0,0,0,0,0,0,0,100,0,0,1.8
554,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
555,617,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13
556,4398,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
557,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
558,4772,83,38,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1.74
559,251,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
560,407,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
561,235,8,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.4
562,869,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58
563,651,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77
564,20506,470,267,52,0,10,0,0,0,0,0,0,0,0,0,141,0,0,2.29
565,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
566,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
567,2063,74,32,1,0,1,0,0,0,0,0,0,0,0,0,40,0,0,3.59
568,3277,46,41,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.4
569,269,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74
570,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
571,1283,28,14,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2.18
572,450,8,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.78
573,345,8,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2.32
574,269,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12
575,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
576,4094,81,69,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1.98
577,1935,29,23,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1.5
578,7411,117,90,6,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1.58
579,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
580,26381,864,764,7,0,0,0,0,0,0,0,0,0,0,0,93,0,0,3.28
581,938,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21
582,61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64
583,2564,59,34,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,2.3
584,921,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.65
585,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
586,757,12,4,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1.59
587,22909,683,382,48,0,9,0,0,0,0,0,0,0,0,0,244,0,0,2.98
588,1031,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.39
589,5146,54,40,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1.05
590,476,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63
591,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
592,1027,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97
593,604,9,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1.49
594,339,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59
595,5664,183,69,17,0,5,0,0,0,0,0,0,0,0,0,91,1,0,3.23
596,4395,36,33,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.82
597,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9
598,1822,27,17,4,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.48
599,400,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
600,173,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16
601,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
602,144,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2.78
603,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
604,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
605,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
606,101,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96
607,1258,6,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0.48
608,580,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.38
609,1316,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52
610,312,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32
611,206,9,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.37
612,1910,38,35,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.99
613,787,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.51
614,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
615,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
616,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
617,679,8,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.18
618,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
619,570,6,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.05
620,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
621,643,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16
622,661,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
623,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
624,484,7,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.45
625,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
626,5585,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05
627,3373,51,42,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1.51
628,1488,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28
629,428,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47
630,4760,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74
631,632,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63
632,962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1
633,365,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55
634,444,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.68
635,638,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41
636,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
637,764,8,3,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1.05
638,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
639,689,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73
640,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
641,4547,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96
642,2470,32,26,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1.3
643,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
